"id","date","lc","lon","lat"
"L013m01",2017-10-12 22:07:29,"G",150.221715,-36.331119
"L013m01",2017-10-12 22:07:40,"G",150.221762,-36.331164
"L013m01",2017-10-12 22:07:54,"G",150.22183,-36.331122
"L013m01",2017-10-12 22:08:53,"G",150.222313,-36.331367
"L013m01",2017-10-12 22:09:04,"G",150.222387,-36.331396
"L013m01",2017-10-12 22:09:15,"G",150.222409,-36.331539
"L013m01",2017-10-12 22:10:08,"G",150.223016,-36.331651
"L013m01",2017-10-12 22:10:18,"G",150.22308,-36.331683
"L013m01",2017-10-12 22:10:28,"G",150.223137,-36.331713
"L013m01",2017-10-12 22:10:38,"G",150.223312,-36.331969
"L013m01",2017-10-12 22:11:26,"G",150.223687,-36.331746
"L013m01",2017-10-12 22:11:37,"G",150.223736,-36.3318
"L013m01",2017-10-12 22:11:47,"G",150.223746,-36.331864
"L013m01",2017-10-12 22:11:59,"G",150.223869,-36.332001
"L013m01",2017-10-12 22:12:09,"G",150.223857,-36.332029
"L013m01",2017-10-12 22:12:21,"G",150.22387,-36.332026
"L013m01",2017-10-12 22:13:24,"G",150.224136,-36.332175
"L013m01",2017-10-12 22:13:35,"G",150.224309,-36.332234
"L013m01",2017-10-12 22:13:53,"G",150.224478,-36.33247
"L013m01",2017-10-12 22:14:04,"G",150.224548,-36.332477
"L013m01",2017-10-12 22:15:12,"G",150.225043,-36.332905
"L013m01",2017-10-12 22:15:22,"G",150.2251,-36.33295
"L013m01",2017-10-12 22:15:32,"G",150.225101,-36.33296
"L013m01",2017-10-12 22:15:42,"G",150.22517,-36.332961
"L013m01",2017-10-12 22:15:52,"G",150.225217,-36.332968
"L013m01",2017-10-12 22:16:02,"G",150.225305,-36.332947
"L013m01",2017-10-12 22:16:12,"G",150.225307,-36.332964
"L013m01",2017-10-12 22:16:22,"G",150.225348,-36.332979
"L013m01",2017-10-12 22:16:33,"G",150.225391,-36.332995
"L013m01",2017-10-12 22:16:43,"G",150.225459,-36.332974
"L013m01",2017-10-12 22:16:53,"G",150.225449,-36.333
"L013m01",2017-10-12 22:17:04,"G",150.225485,-36.333002
"L013m01",2017-10-12 22:17:14,"G",150.225502,-36.333021
"L013m01",2017-10-12 22:17:24,"G",150.225561,-36.333053
"L013m01",2017-10-12 22:17:34,"G",150.225573,-36.333041
"L013m01",2017-10-12 22:17:44,"G",150.225609,-36.333014
"L013m01",2017-10-12 22:17:54,"G",150.225627,-36.333064
"L013m01",2017-10-12 22:18:05,"G",150.225623,-36.333076
"L013m01",2017-10-12 22:18:17,"G",150.225669,-36.333082
"L013m01",2017-10-12 22:18:32,"G",150.225747,-36.333079
"L013m01",2017-10-12 22:18:45,"G",150.225779,-36.333103
"L013m01",2017-10-12 22:18:58,"G",150.225821,-36.333092
"L013m01",2017-10-12 22:19:08,"G",150.225827,-36.333092
"L013m01",2017-10-12 22:19:18,"G",150.22584,-36.33311
"L013m01",2017-10-12 22:19:29,"G",150.225947,-36.333112
"L013m01",2017-10-12 22:19:41,"G",150.225959,-36.333131
"L013m01",2017-10-12 22:19:52,"G",150.225947,-36.333111
"L013m01",2017-10-12 22:20:04,"G",150.22602,-36.3331
"L013m01",2017-10-12 22:20:16,"G",150.226063,-36.333069
"L013m01",2017-10-12 22:20:26,"G",150.226046,-36.333147
"L013m01",2017-10-12 22:20:36,"G",150.226083,-36.333153
"L013m01",2017-10-12 22:20:46,"G",150.22609,-36.333164
"L013m01",2017-10-12 22:20:56,"G",150.226094,-36.333124
"L013m01",2017-10-12 22:21:07,"G",150.226135,-36.333167
"L013m01",2017-10-12 22:21:18,"G",150.226171,-36.333129
"L013m01",2017-10-12 22:21:29,"G",150.226206,-36.3331
"L013m01",2017-10-12 22:21:39,"G",150.226199,-36.333104
"L013m01",2017-10-12 22:21:50,"G",150.226213,-36.333116
"L013m01",2017-10-12 22:22:03,"G",150.226336,-36.333104
"L013m01",2017-10-12 22:22:14,"G",150.226328,-36.333056
"L013m01",2017-10-12 22:22:25,"G",150.226303,-36.333073
"L013m01",2017-10-12 22:22:35,"G",150.226318,-36.333051
"L013m01",2017-10-12 22:22:45,"G",150.226329,-36.333028
"L013m01",2017-10-12 22:22:55,"G",150.226374,-36.332982
"L013m01",2017-10-12 22:23:06,"G",150.226368,-36.332976
"L013m01",2017-10-12 22:23:19,"G",150.226345,-36.332981
"L013m01",2017-10-12 22:23:30,"G",150.226375,-36.332956
"L013m01",2017-10-12 22:23:41,"G",150.226364,-36.33294
"L013m01",2017-10-12 22:23:51,"G",150.226336,-36.332966
"L013m01",2017-10-12 22:24:01,"G",150.226344,-36.332975
"L013m01",2017-10-12 22:24:12,"G",150.22633,-36.332926
"L013m01",2017-10-12 22:24:25,"G",150.226407,-36.332937
"L013m01",2017-10-12 22:24:36,"G",150.226428,-36.332959
"L013m01",2017-10-12 22:24:48,"G",150.226427,-36.332924
"L013m01",2017-10-12 22:24:58,"G",150.22645,-36.332931
"L013m01",2017-10-12 22:25:08,"G",150.226521,-36.332985
"L013m01",2017-10-12 22:25:18,"G",150.226512,-36.332944
"L013m01",2017-10-12 22:25:29,"G",150.226524,-36.332919
"L013m01",2017-10-12 22:25:39,"G",150.226529,-36.332941
"L013m01",2017-10-12 22:25:49,"G",150.226546,-36.332937
"L013m01",2017-10-12 22:25:59,"G",150.226551,-36.332938
"L013m01",2017-10-12 22:26:10,"G",150.226559,-36.332917
"L013m01",2017-10-12 22:26:20,"G",150.226583,-36.332951
"L013m01",2017-10-12 22:26:30,"G",150.226651,-36.332944
"L013m01",2017-10-12 22:26:40,"G",150.226643,-36.332984
"L013m01",2017-10-12 22:26:50,"G",150.226677,-36.332972
"L013m01",2017-10-12 22:27:00,"G",150.226695,-36.332924
"L013m01",2017-10-12 22:27:10,"G",150.226712,-36.332924
"L013m01",2017-10-12 22:27:20,"G",150.226719,-36.332914
"L013m01",2017-10-12 22:27:30,"G",150.226737,-36.33294
"L013m01",2017-10-12 22:27:40,"G",150.226742,-36.332928
"L013m01",2017-10-12 22:27:50,"G",150.226741,-36.332927
"L013m01",2017-10-12 22:28:00,"G",150.226752,-36.332956
"L013m01",2017-10-12 22:28:10,"G",150.226824,-36.332917
"L013m01",2017-10-12 22:28:20,"G",150.226865,-36.332897
"L013m01",2017-10-12 22:28:30,"G",150.226868,-36.332932
"L013m01",2017-10-12 22:28:40,"G",150.226862,-36.332974
"L013m01",2017-10-12 22:28:50,"G",150.226875,-36.332945
"L013m01",2017-10-12 22:29:00,"G",150.22687,-36.332939
"L013m01",2017-10-12 22:29:10,"G",150.22687,-36.332921
"L013m01",2017-10-12 22:29:20,"G",150.226875,-36.332921
"L013m01",2017-10-12 22:29:30,"G",150.226927,-36.332935
"L013m01",2017-10-12 22:29:40,"G",150.226905,-36.33293
"L013m01",2017-10-12 22:29:50,"G",150.226934,-36.33295
"L013m01",2017-10-12 22:30:00,"G",150.226948,-36.333013
"L013m01",2017-10-12 22:30:10,"G",150.226953,-36.332972
"L013m01",2017-10-12 22:30:20,"G",150.226984,-36.332963
"L013m01",2017-10-12 22:30:30,"G",150.226994,-36.332966
"L013m01",2017-10-12 22:30:40,"G",150.227031,-36.332969
"L013m01",2017-10-12 22:30:50,"G",150.227023,-36.332983
"L013m01",2017-10-12 22:31:00,"G",150.227033,-36.332963
"L013m01",2017-10-12 22:31:10,"G",150.227077,-36.332998
"L013m01",2017-10-12 22:31:20,"G",150.227098,-36.333024
"L013m01",2017-10-12 22:31:30,"G",150.227109,-36.333027
"L013m01",2017-10-12 22:31:40,"G",150.227127,-36.333007
"L013m01",2017-10-12 22:31:50,"G",150.2271,-36.332986
"L013m01",2017-10-12 22:32:00,"G",150.227122,-36.333018
"L013m01",2017-10-12 22:32:10,"G",150.227145,-36.332988
"L013m01",2017-10-12 22:32:20,"G",150.227159,-36.333005
"L013m01",2017-10-12 22:32:30,"G",150.227143,-36.333023
"L013m01",2017-10-12 22:32:40,"G",150.227176,-36.333044
"L013m01",2017-10-12 22:32:50,"G",150.227204,-36.33304
"L013m01",2017-10-12 22:33:00,"G",150.227216,-36.333024
"L013m01",2017-10-12 22:33:10,"G",150.22723,-36.333032
"L013m01",2017-10-12 22:33:20,"G",150.227233,-36.333015
"L013m01",2017-10-12 22:33:30,"G",150.227309,-36.332993
"L013m01",2017-10-12 22:33:40,"G",150.227279,-36.333013
"L013m01",2017-10-12 22:33:50,"G",150.22728,-36.332999
"L013m01",2017-10-12 22:34:00,"G",150.227299,-36.333037
"L013m01",2017-10-12 22:34:10,"G",150.227354,-36.33301
"L013m01",2017-10-12 22:34:20,"G",150.227362,-36.333048
"L013m01",2017-10-12 22:34:30,"G",150.227382,-36.333013
"L013m01",2017-10-12 22:34:40,"G",150.227379,-36.333019
"L013m01",2017-10-12 22:34:50,"G",150.227392,-36.333034
"L013m01",2017-10-12 22:35:00,"G",150.227359,-36.333005
"L013m01",2017-10-12 22:35:10,"G",150.227408,-36.333019
"L013m01",2017-10-12 22:35:20,"G",150.227445,-36.333068
"L013m01",2017-10-12 22:35:30,"G",150.227441,-36.333022
"L013m01",2017-10-12 22:35:40,"G",150.227424,-36.333037
"L013m01",2017-10-12 22:35:50,"G",150.227449,-36.333043
"L013m01",2017-10-12 22:36:00,"G",150.227474,-36.333033
"L013m01",2017-10-12 22:36:10,"G",150.227491,-36.333056
"L013m01",2017-10-12 22:36:20,"G",150.227483,-36.333056
"L013m01",2017-10-12 22:36:30,"G",150.227489,-36.333104
"L013m01",2017-10-12 22:36:40,"G",150.227525,-36.333115
"L013m01",2017-10-12 22:36:50,"G",150.227573,-36.333099
"L013m01",2017-10-12 22:37:00,"G",150.227594,-36.333093
"L013m01",2017-10-12 22:37:10,"G",150.227604,-36.333076
"L013m01",2017-10-12 22:37:20,"G",150.227611,-36.333056
"L013m01",2017-10-12 22:37:30,"G",150.227562,-36.333058
"L013m01",2017-10-12 22:37:40,"G",150.227637,-36.333047
"L013m01",2017-10-12 22:37:50,"G",150.227685,-36.333055
"L013m01",2017-10-12 22:38:00,"G",150.227641,-36.333097
"L013m01",2017-10-12 22:38:10,"G",150.227694,-36.333086
"L013m01",2017-10-12 22:38:20,"G",150.227696,-36.333055
"L013m01",2017-10-12 22:38:30,"G",150.227691,-36.333073
"L013m01",2017-10-12 22:38:40,"G",150.227745,-36.333044
"L013m01",2017-10-12 22:38:50,"G",150.22769,-36.333055
"L013m01",2017-10-12 22:39:00,"G",150.227772,-36.33312
"L013m01",2017-10-12 22:39:10,"G",150.227779,-36.333131
"L013m01",2017-10-12 22:39:20,"G",150.227815,-36.333114
"L013m01",2017-10-12 22:39:30,"G",150.227781,-36.333115
"L013m01",2017-10-12 22:39:40,"G",150.227843,-36.333102
"L013m01",2017-10-12 22:39:50,"G",150.227803,-36.333091
"L013m01",2017-10-12 22:40:00,"G",150.227739,-36.333088
"L013m01",2017-10-12 22:40:10,"G",150.227778,-36.333085
"L013m01",2017-10-12 22:40:20,"G",150.227787,-36.333094
"L013m01",2017-10-12 22:40:30,"G",150.227865,-36.333135
"L013m01",2017-10-12 22:40:40,"G",150.227871,-36.333147
"L013m01",2017-10-12 22:40:50,"G",150.227869,-36.333103
"L013m01",2017-10-12 22:41:00,"G",150.227878,-36.333101
"L013m01",2017-10-12 22:41:10,"G",150.227852,-36.333089
"L013m01",2017-10-12 22:41:20,"G",150.227908,-36.333101
"L013m01",2017-10-12 22:41:30,"G",150.227918,-36.333074
"L013m01",2017-10-12 22:41:40,"G",150.227992,-36.333133
"L013m01",2017-10-12 22:41:50,"G",150.228002,-36.333134
"L013m01",2017-10-12 22:42:00,"G",150.227976,-36.333127
"L013m01",2017-10-12 22:42:10,"G",150.227998,-36.333142
"L013m01",2017-10-12 22:42:20,"G",150.228025,-36.333161
"L013m01",2017-10-12 22:42:30,"G",150.228044,-36.333156
"L013m01",2017-10-12 22:42:40,"G",150.228022,-36.333105
"L013m01",2017-10-12 22:42:50,"G",150.228043,-36.333121
"L013m01",2017-10-12 22:43:00,"G",150.228055,-36.333135
"L013m01",2017-10-12 22:43:10,"G",150.22808,-36.333108
"L013m01",2017-10-12 22:43:20,"G",150.228105,-36.333118
"L013m01",2017-10-12 22:43:30,"G",150.228094,-36.33314
"L013m01",2017-10-12 22:43:40,"G",150.228128,-36.33314
"L013m01",2017-10-12 22:43:50,"G",150.2281,-36.333144
"L013m01",2017-10-12 22:44:00,"G",150.228126,-36.33318
"L013m01",2017-10-12 22:44:10,"G",150.228147,-36.333144
"L013m01",2017-10-12 22:44:20,"G",150.228166,-36.333138
"L013m01",2017-10-12 22:44:30,"G",150.228159,-36.333154
"L013m01",2017-10-12 22:44:40,"G",150.228165,-36.333133
"L013m01",2017-10-12 22:44:50,"G",150.228185,-36.333165
"L013m01",2017-10-12 22:45:00,"G",150.228174,-36.333141
"L013m01",2017-10-12 22:45:10,"G",150.22819,-36.33318
"L013m01",2017-10-12 22:45:20,"G",150.228228,-36.333168
"L013m01",2017-10-12 22:45:30,"G",150.228272,-36.333172
"L013m01",2017-10-12 22:45:40,"G",150.228287,-36.333173
"L013m01",2017-10-12 22:45:50,"G",150.22826,-36.333161
"L013m01",2017-10-12 22:46:00,"G",150.228264,-36.333133
"L013m01",2017-10-12 22:46:10,"G",150.228287,-36.333139
"L013m01",2017-10-12 22:46:20,"G",150.228295,-36.333167
"L013m01",2017-10-12 22:46:30,"G",150.22826,-36.333176
"L013m01",2017-10-12 22:46:40,"G",150.228279,-36.333186
"L013m01",2017-10-12 22:46:50,"G",150.22832,-36.333232
"L013m01",2017-10-12 22:47:00,"G",150.228372,-36.333211
"L013m01",2017-10-12 22:47:10,"G",150.228384,-36.333199
"L013m01",2017-10-12 22:47:20,"G",150.228361,-36.333205
"L013m01",2017-10-12 22:47:30,"G",150.228329,-36.333201
"L013m01",2017-10-12 22:47:40,"G",150.228347,-36.333215
"L013m01",2017-10-12 22:47:50,"G",150.228378,-36.333207
"L013m01",2017-10-12 22:48:00,"G",150.228432,-36.333209
"L013m01",2017-10-12 22:48:10,"G",150.22843,-36.333214
"L013m01",2017-10-12 22:48:20,"G",150.228457,-36.333208
"L013m01",2017-10-12 22:48:30,"G",150.228425,-36.333232
"L013m01",2017-10-12 22:48:40,"G",150.228423,-36.333182
"L013m01",2017-10-12 22:48:50,"G",150.22847,-36.333217
"L013m01",2017-10-12 22:49:00,"G",150.228429,-36.333206
"L013m01",2017-10-12 22:49:10,"G",150.228442,-36.333203
"L013m01",2017-10-12 22:49:20,"G",150.228467,-36.333205
"L013m01",2017-10-12 22:49:30,"G",150.228532,-36.333206
"L013m01",2017-10-12 22:49:40,"G",150.228534,-36.33321
"L013m01",2017-10-12 22:49:50,"G",150.228521,-36.333223
"L013m01",2017-10-12 22:50:00,"G",150.228562,-36.333238
"L013m01",2017-10-12 22:50:10,"G",150.228624,-36.33326
"L013m01",2017-10-12 22:50:20,"G",150.228621,-36.333257
"L013m01",2017-10-12 22:50:30,"G",150.228636,-36.333264
"L013m01",2017-10-12 22:50:40,"G",150.228609,-36.333269
"L013m01",2017-10-12 22:50:50,"G",150.22866,-36.333268
"L013m01",2017-10-12 22:51:00,"G",150.228679,-36.333295
"L013m01",2017-10-12 22:51:10,"G",150.228698,-36.333267
"L013m01",2017-10-12 22:51:20,"G",150.228667,-36.333251
"L013m01",2017-10-12 22:51:30,"G",150.228772,-36.333293
"L013m01",2017-10-12 22:51:40,"G",150.228741,-36.333301
"L013m01",2017-10-12 22:51:50,"G",150.228749,-36.333285
"L013m01",2017-10-12 22:52:00,"G",150.228778,-36.33327
"L013m01",2017-10-12 22:52:10,"G",150.228764,-36.333276
"L013m01",2017-10-12 22:52:20,"G",150.228808,-36.333303
"L013m01",2017-10-12 22:52:30,"G",150.22879,-36.333281
"L013m01",2017-10-12 22:52:40,"G",150.228781,-36.333286
"L013m01",2017-10-12 22:52:50,"G",150.228821,-36.333272
"L013m01",2017-10-12 22:53:00,"G",150.2288,-36.333258
"L013m01",2017-10-12 22:53:10,"G",150.228777,-36.333261
"L013m01",2017-10-12 22:53:20,"G",150.228798,-36.333273
"L013m01",2017-10-12 22:53:30,"G",150.228808,-36.333247
"L013m01",2017-10-12 22:53:43,"G",150.228842,-36.333291
"L013m01",2017-10-12 22:53:53,"G",150.228856,-36.333277
"L013m01",2017-10-12 22:54:03,"G",150.228889,-36.33327
"L013m01",2017-10-12 22:54:13,"G",150.228849,-36.333263
"L013m01",2017-10-12 22:54:23,"G",150.2289,-36.333293
"L013m01",2017-10-12 22:54:33,"G",150.228884,-36.333294
"L013m01",2017-10-12 22:54:43,"G",150.228888,-36.333272
"L013m01",2017-10-12 22:54:53,"G",150.228873,-36.333297
"L013m01",2017-10-12 22:55:03,"G",150.228916,-36.3333
"L013m01",2017-10-12 22:55:13,"G",150.228893,-36.333286
"L013m01",2017-10-12 22:55:23,"G",150.228917,-36.333333
"L013m01",2017-10-12 22:55:33,"G",150.228937,-36.333309
"L013m01",2017-10-12 22:55:43,"G",150.228922,-36.333303
"L013m01",2017-10-12 22:55:53,"G",150.228949,-36.333315
"L013m01",2017-10-12 22:56:03,"G",150.228977,-36.333354
"L013m01",2017-10-12 22:56:13,"G",150.229009,-36.333373
"L013m01",2017-10-12 22:56:23,"G",150.229011,-36.333358
"L013m01",2017-10-12 22:56:33,"G",150.229064,-36.333348
"L013m01",2017-10-12 22:56:43,"G",150.229062,-36.33334
"L013m01",2017-10-12 22:56:53,"G",150.229066,-36.333326
"L013m01",2017-10-12 22:57:03,"G",150.229082,-36.333303
"L013m01",2017-10-12 22:57:13,"G",150.22907,-36.33337
"L013m01",2017-10-12 22:57:23,"G",150.229075,-36.333358
"L013m01",2017-10-12 22:57:33,"G",150.22911,-36.333379
"L013m01",2017-10-12 22:57:43,"G",150.229104,-36.333375
"L013m01",2017-10-12 22:57:53,"G",150.229126,-36.333364
"L013m01",2017-10-12 22:58:03,"G",150.22908,-36.333346
"L013m01",2017-10-12 22:58:13,"G",150.229073,-36.333338
"L013m01",2017-10-12 22:58:23,"G",150.229134,-36.333314
"L013m01",2017-10-12 22:58:33,"G",150.229145,-36.333292
"L013m01",2017-10-12 22:58:43,"G",150.229174,-36.333306
"L013m01",2017-10-12 22:58:53,"G",150.229132,-36.333295
"L013m01",2017-10-12 22:59:03,"G",150.229177,-36.333313
"L013m01",2017-10-12 22:59:13,"G",150.229165,-36.333374
"L013m01",2017-10-12 22:59:23,"G",150.229198,-36.333353
"L013m01",2017-10-12 22:59:33,"G",150.229246,-36.333351
"L013m01",2017-10-12 22:59:43,"G",150.229223,-36.333396
"L013m01",2017-10-12 22:59:53,"G",150.22921,-36.333401
"L013m01",2017-10-12 23:00:03,"G",150.229248,-36.333406
"L013m01",2017-10-12 23:00:13,"G",150.229284,-36.333395
"L013m01",2017-10-12 23:00:23,"G",150.229283,-36.333385
"L013m01",2017-10-12 23:00:33,"G",150.229289,-36.333387
"L013m01",2017-10-12 23:00:43,"G",150.229308,-36.333404
"L013m01",2017-10-12 23:00:53,"G",150.229291,-36.333398
"L013m01",2017-10-12 23:01:03,"G",150.229286,-36.333382
"L013m01",2017-10-12 23:01:13,"G",150.229307,-36.333365
"L013m01",2017-10-12 23:01:23,"G",150.229283,-36.333377
"L013m01",2017-10-12 23:01:33,"G",150.229362,-36.333383
"L013m01",2017-10-12 23:01:43,"G",150.229384,-36.333392
"L013m01",2017-10-12 23:01:53,"G",150.229361,-36.333377
"L013m01",2017-10-12 23:02:03,"G",150.229356,-36.333394
"L013m01",2017-10-12 23:02:13,"G",150.229422,-36.333398
"L013m01",2017-10-12 23:02:23,"G",150.229443,-36.333407
"L013m01",2017-10-12 23:02:33,"G",150.229443,-36.333413
"L013m01",2017-10-12 23:02:43,"G",150.229433,-36.333397
"L013m01",2017-10-12 23:02:53,"G",150.229435,-36.333377
"L013m01",2017-10-12 23:03:03,"G",150.229432,-36.333417
"L013m01",2017-10-12 23:03:13,"G",150.229484,-36.333427
"L013m01",2017-10-12 23:03:23,"G",150.229476,-36.333421
"L013m01",2017-10-12 23:03:33,"G",150.229485,-36.333406
"L013m01",2017-10-12 23:03:43,"G",150.229494,-36.33341
"L013m01",2017-10-12 23:03:53,"G",150.229496,-36.333423
"L013m01",2017-10-12 23:04:03,"G",150.229534,-36.333417
"L013m01",2017-10-12 23:04:13,"G",150.229576,-36.33342
"L013m01",2017-10-12 23:04:23,"G",150.229535,-36.333411
"L013m01",2017-10-12 23:04:33,"G",150.229508,-36.333393
"L013m01",2017-10-12 23:04:43,"G",150.229523,-36.333401
"L013m01",2017-10-12 23:04:53,"G",150.229567,-36.333439
"L013m01",2017-10-12 23:05:03,"G",150.229551,-36.333424
"L013m01",2017-10-12 23:05:13,"G",150.22954,-36.333412
"L013m01",2017-10-12 23:05:23,"G",150.22956,-36.333393
"L013m01",2017-10-12 23:05:33,"G",150.229593,-36.333396
"L013m01",2017-10-12 23:05:43,"G",150.229608,-36.333383
"L013m01",2017-10-12 23:05:53,"G",150.22964,-36.333399
"L013m01",2017-10-12 23:06:03,"G",150.229648,-36.33342
"L013m01",2017-10-12 23:06:13,"G",150.229668,-36.333416
"L013m01",2017-10-12 23:06:23,"G",150.229669,-36.333436
"L013m01",2017-10-12 23:06:33,"G",150.229629,-36.333409
"L013m01",2017-10-12 23:06:43,"G",150.229656,-36.333382
"L013m01",2017-10-12 23:06:53,"G",150.229671,-36.3334
"L013m01",2017-10-12 23:07:03,"G",150.229672,-36.333426
"L013m01",2017-10-12 23:07:13,"G",150.229678,-36.333436
"L013m01",2017-10-12 23:07:23,"G",150.229688,-36.333424
"L013m01",2017-10-12 23:07:33,"G",150.22975,-36.333415
"L013m01",2017-10-12 23:07:43,"G",150.229792,-36.333421
"L013m01",2017-10-12 23:07:53,"G",150.229828,-36.33341
"L013m01",2017-10-12 23:08:03,"G",150.229752,-36.333538
"L013m01",2017-10-12 23:08:14,"G",150.229832,-36.33353
"L013m01",2017-10-12 23:08:24,"G",150.229841,-36.333506
"L013m01",2017-10-12 23:08:34,"G",150.229857,-36.33347
"L013m01",2017-10-12 23:08:44,"G",150.22984,-36.333422
"L013m01",2017-10-12 23:08:54,"G",150.229903,-36.333428
"L013m01",2017-10-12 23:09:04,"G",150.229921,-36.333487
"L013m01",2017-10-12 23:09:14,"G",150.229951,-36.333443
"L013m01",2017-10-12 23:09:24,"G",150.229969,-36.333457
"L013m01",2017-10-12 23:09:34,"G",150.229971,-36.333492
"L013m01",2017-10-12 23:09:44,"G",150.230037,-36.333453
"L013m01",2017-10-12 23:09:54,"G",150.229995,-36.333455
"L013m01",2017-10-12 23:10:04,"G",150.230037,-36.333532
"L013m01",2017-10-12 23:10:14,"G",150.230056,-36.333511
"L013m01",2017-10-12 23:10:24,"G",150.230263,-36.333268
"L013m01",2017-10-12 23:11:06,"G",150.230447,-36.333614
"L013m01",2017-10-12 23:11:16,"G",150.230452,-36.333663
"L013m01",2017-10-12 23:11:26,"G",150.230486,-36.333704
"L013m01",2017-10-12 23:12:25,"G",150.23093,-36.333753
"L013m01",2017-10-12 23:12:35,"G",150.230928,-36.33377
"L013m01",2017-10-12 23:12:45,"G",150.231015,-36.333827
"L013m01",2017-10-12 23:12:57,"G",150.231866,-36.334369
"L013m01",2017-10-12 23:13:51,"G",150.231553,-36.334014
"L013m01",2017-10-12 23:14:01,"G",150.231622,-36.334028
"L013m01",2017-10-12 23:14:59,"G",150.231932,-36.333992
"L013m01",2017-10-12 23:15:09,"G",150.231959,-36.33402
"L013m01",2017-10-12 23:15:19,"G",150.232084,-36.334034
"L013m01",2017-10-12 23:15:29,"G",150.232107,-36.334019
"L013m01",2017-10-12 23:15:39,"G",150.232169,-36.33401
"L013m01",2017-10-12 23:15:50,"G",150.232143,-36.334057
"L013m01",2017-10-12 23:16:47,"G",150.232444,-36.334346
"L013m01",2017-10-12 23:16:57,"G",150.232444,-36.334371
"L013m01",2017-10-12 23:17:07,"G",150.232493,-36.334356
"L013m01",2017-10-12 23:18:08,"G",150.232605,-36.334855
"L013m01",2017-10-12 23:18:18,"G",150.232596,-36.33486
"L013m01",2017-10-12 23:18:28,"G",150.232593,-36.334885
"L013m01",2017-10-12 23:19:33,"G",150.232782,-36.335403
"L013m01",2017-10-12 23:19:44,"G",150.232798,-36.335371
"L013m01",2017-10-12 23:19:54,"G",150.232826,-36.335452
"L013m01",2017-10-12 23:20:05,"G",150.232951,-36.33552
"L013m01",2017-10-12 23:21:04,"G",150.232829,-36.336097
"L013m01",2017-10-12 23:21:14,"G",150.232803,-36.336128
"L013m01",2017-10-12 23:21:24,"G",150.232777,-36.336212
"L013m01",2017-10-12 23:21:34,"G",150.232786,-36.336246
"L013m01",2017-10-12 23:22:30,"G",150.233317,-36.336458
"L013m01",2017-10-12 23:22:40,"G",150.233314,-36.336504
"L013m01",2017-10-12 23:22:50,"G",150.233403,-36.336513
"L013m01",2017-10-12 23:23:00,"G",150.233411,-36.336535
"L013m01",2017-10-12 23:24:02,"G",150.233734,-36.336756
"L013m01",2017-10-12 23:24:12,"G",150.233803,-36.336796
"L013m01",2017-10-12 23:24:22,"G",150.233839,-36.336816
"L013m01",2017-10-12 23:24:33,"G",150.233934,-36.336832
"L013m01",2017-10-12 23:25:59,"G",150.234391,-36.337369
"L013m01",2017-10-12 23:26:09,"G",150.234385,-36.337427
"L013m01",2017-10-12 23:26:19,"G",150.234396,-36.337434
"L013m01",2017-10-12 23:26:29,"G",150.234402,-36.337442
"L013m01",2017-10-12 23:26:40,"G",150.234493,-36.337451
"L013m01",2017-10-12 23:27:33,"G",150.234943,-36.337778
"L013m01",2017-10-12 23:27:43,"G",150.235014,-36.337805
"L013m01",2017-10-12 23:27:53,"G",150.235072,-36.337783
"L013m01",2017-10-12 23:28:03,"G",150.235059,-36.337805
"L013m01",2017-10-12 23:28:13,"G",150.235111,-36.337809
"L013m01",2017-10-12 23:29:16,"G",150.235717,-36.338335
"L013m01",2017-10-12 23:29:26,"G",150.235741,-36.338368
"L013m01",2017-10-12 23:29:36,"G",150.235746,-36.338394
"L013m01",2017-10-12 23:29:46,"G",150.235801,-36.338471
"L013m01",2017-10-12 23:30:41,"G",150.236354,-36.338456
"L013m01",2017-10-12 23:30:51,"G",150.236418,-36.338469
"L013m01",2017-10-12 23:31:01,"G",150.236455,-36.338492
"L013m01",2017-10-12 23:31:47,"G",150.236532,-36.338711
"L013m01",2017-10-12 23:31:57,"G",150.236576,-36.338722
"L013m01",2017-10-12 23:32:07,"G",150.2366,-36.338727
"L013m01",2017-10-12 23:33:07,"G",150.236882,-36.339116
"L013m01",2017-10-12 23:33:17,"G",150.236863,-36.33916
"L013m01",2017-10-12 23:33:27,"G",150.236829,-36.339184
"L013m01",2017-10-12 23:33:38,"G",150.236846,-36.339178
"L013m01",2017-10-12 23:34:45,"G",150.23698,-36.339766
"L013m01",2017-10-12 23:34:55,"G",150.236999,-36.339762
"L013m01",2017-10-12 23:35:05,"G",150.236976,-36.33981
"L013m01",2017-10-12 23:36:03,"G",150.237045,-36.34009
"L013m01",2017-10-12 23:36:13,"G",150.236991,-36.340128
"L013m01",2017-10-12 23:36:23,"G",150.236974,-36.340156
"L013m01",2017-10-12 23:37:25,"G",150.236915,-36.34062
"L013m01",2017-10-12 23:37:35,"G",150.236902,-36.340634
"L013m01",2017-10-12 23:37:45,"G",150.236869,-36.340666
"L013m01",2017-10-12 23:37:55,"G",150.236841,-36.340686
"L013m01",2017-10-12 23:38:05,"G",150.236859,-36.340713
"L013m01",2017-10-12 23:38:15,"G",150.236823,-36.340708
"L013m01",2017-10-12 23:38:25,"G",150.236826,-36.340681
"L013m01",2017-10-12 23:38:36,"G",150.23679,-36.340649
"L013m01",2017-10-12 23:38:56,"G",150.23682,-36.340696
